928992  +0  -1--0---0
769458  +0  -1--0---0
839388  +0  -1--0---0
712600  +0  -1--0---0
746561  +0  -1--0---0
456219  +0  -1--0---0
529816  +0  -1--0---0
504725  +0  -1--0---0
657599  +0  -1--0---0
677291  +0  -1--0---0
794328  +0  -1--0---0
675266  +0  -1--0---0
529338  +0  -1--0---0
566417  +0  -1--0---0
501248  +0  -1--0---0
622307  +0  -1--0---0
879818  +0  -1--0---0
803311  +0  -1--0---0
731320  +0  -1--0---0
681953  +0  -1--0---0
883004  +0  -1--0---0
717279  +0  -1--0---0
787928  +0  -1--0---0
676768  +0  -1--0---0
716435  +0  -1--0---0
513172  +0  -1--0---0
534997  +0  -1--0---0
653397  +0  -1--0---0
842574  +0  -1--0---0
931454  +0  -1--0---0
901430  +0  -1--0---0
831767  +0  -1--0---0
641535  +0  -1--0---0
701681  +0  -1--0---0
659384  +0  -1--0---0
644942  +0  -1--0---0
1113712  +0  -1--0---0
1035072  +0  -1--0---0
1080920  +0  -1--0---0
1073037  +0  -1--0---0
1006648  +0  -1--0---0
972938  +0  -1--0---0
1044115  +0  -1--0---0
906999  +0  -1--0---0
941517  +0  -1--0---0
473497  +0  -1--0---0
516010  +0  -1--0---0
551979  +0  -1--0---0
433539  +0  -1--0---0
552066  +0  -1--0---0
844033  +1  -1--2---0
939725  +1  -1--2---0
682890  +0  -1--0---0
724955  +0  -1--0---0
652702  +0  -1--0---0
928227  +0  -1--0---0
719447  +0  -1--0---0
834537  +0  -1--0---0
895028  +0  -1--0---0
895110  +0  -1--0---0
931339  +0  -1--0---0
833862  +0  -1--0---0
875904  +0  -1--0---0
713532  +0  -1--0---0
793907  +0  -1--0---0
520676  +0  -1--0---0
600767  +0  -1--0---0
616288  +0  -1--0---0
543573  +0  -1--0---0
732183  +0  -1--0---0
798685  +0  -1--0---0
788388  +0  -1--0---0
679945  +0  -1--0---0
579405  +0  -1--0---0
631497  +0  -1--0---0
611367  +0  -1--0---0
769882  +0  -1--0---0
839702  +0  -1--0---0
858880  +0  -1--0---0
860264  +0  -1--0---0
890443  +0  -1--0---0
758658  +0  -1--0---0
807205  +0  -1--0---0
676815  +0  -1--0---0
733548  +0  -1--0---0
639307  +0  -1--0---0
692220  +0  -1--0---0
699164  +0  -1--0---0
750051  +0  -1--0---0
576052  +0  -1--0---0
682686  +0  -1--0---0
775157  +0  -1--0---0
540925  +0  -1--0---0
556852  +0  -1--0---0
549059  +0  -1--0---0
597746  +0  -1--0---0
924159  +0  -1--0---0
522168  +0  -1--0---0
598494  +0  -1--0---0
552770  +0  -1--0---0
579102  +0  -1--0---0
696574  +0  -1--0---0
507164  +0  -1--0---0
807894  +0  -1--0---0
616629  +0  -1--0---0
711895  +0  -1--0---0
715438  +0  -1--0---0
751062  +0  -1--0---0
769421  +0  -1--0---0
822172  +0  -1--0---0
788438  +0  -1--0---0
755282  +0  -1--0---0
642135  +0  -1--0---0
707049  +0  -1--0---0
573059  +0  -1--0---0
645421  +0  -1--0---0
516009  +0  -1--0---0
542541  +0  -1--0---0
680048  +0  -1--0---0
621986  +0  -1--0---0
676058  +0  -1--0---0
767717  +0  -1--0---0
558144  +0  -1--0---0
862915  +0  -1--0---0
650878  +0  -1--0---0
775742  +0  -1--0---0
829004  +0  -1--0---0
860598  +0  -1--0---0
869418  +0  -1--0---0
906630  +0  -1--0---0
794994  +0  -1--0---0
723994  +0  -1--0---0
924892  +0  -1--0---0
554839  +0  -1--0---0
816168  +0  -1--0---0
682989  +0  -1--0---0
741080  +0  -1--0---0
707106  +0  -1--0---0
799200  +0  -1--0---0
667488  +0  -1--0---0
787099  +0  -1--0---0
632401  +0  -1--0---0
667119  +0  -1--0---0
674150  +0  -1--0---0
723655  +0  -1--0---0
590422  +0  -1--0---0
649349  +0  -1--0---0
688681  +0  -1--0---0
573500  +0  -1--0---0
695462  +0  -1--0---0
476755  +0  -1--0---0
866266  +0  -1--0---0
475629  +0  -1--0---0
935540  +0  -1--0---0
958479  +0  -1--0---0
890534  +0  -1--0---0
759771  +0  -1--0---0
830825  +0  -1--0---0
791993  +0  -1--0---0
721322  +0  -1--0---0
628473  +0  -1--0---0
660871  +0  -1--0---0
822743  +0  -1--0---0
521793  +0  -1--0---0
574059  +0  -1--0---0
504427  +0  -1--0---0
621416  +0  -1--0---0
638871  +0  -1--0---0
649982  +0  -1--0---0
616024  +0  -1--0---0
752385  +0  -1--0---0
725426  +0  -1--0---0
590272  +0  -1--0---0
896010  +0  -1--0---0
659692  +0  -1--0---0
606956  +0  -1--0---0
922490  +0  -1--0---0
841684  +0  -1--0---0
902352  +0  -1--0---0
838544  +0  -1--0---0
869566  +0  -1--0---0
807939  +0  -1--0---0
602139  +0  -1--0---0
843893  +0  -1--0---0
657915  +0  -1--0---0
486429  +0  -1--0---0
616576  +0  -1--0---0
554104  +0  -1--0---0
654156  +0  -1--0---0
719610  +0  -1--0---0
629957  +0  -1--0---0
495473  +0  -1--0---0
815144  +0  -1--0---0
550419  +0  -1--0---0
908727  +0  -1--0---0
1077235  +0  -1--0---0
893813  +0  -1--0---0
845607  +0  -1--0---0
977663  +0  -1--0---0
870681  +0  -1--0---0
562599  +0  -1--0---0
914277  +0  -1--0---0
836885  +0  -1--0---0
869513  +0  -1--0---0
675211  +0  -1--0---0
486380  +0  -1--0---0
576203  +0  -1--0---0
626974  +0  -1--0---0
639756  +0  -1--0---0
650465  +0  -1--0---0
607172  +0  -1--0---0
563089  +0  -1--0---0
1045249  +1  -1--2---0
1083211  +1  -1--2---0
842227  +0  -1--0---0
897002  +0  -1--0---0
900309  +0  -1--0---0
953875  +0  -1--0---0
691363  +0  -1--0---0
927359  +0  -1--0---0
741356  +0  -1--0---0
917508  +0  -1--0---0
961649  +0  -1--0---0
652829  +0  -1--0---0
687088  +0  -1--0---0
513808  +0  -1--0---0
837855  +0  -1--0---0
996555  +0  -1--0---0
1094127  +0  -1--0---0
1065238  +0  -1--0---0
781894  +0  -1--0---0
1114905  +0  -1--0---0
852719  +0  -1--0---0
1155074  +1  -1--2---0
826706  +0  -1--0---0
1217797  +1  -1--2---0
773050  +0  -1--0---0
1076678  +1  -1--2---0
806697  +0  -1--0---0
936577  +1  -1--2---0
739585  +0  -1--0---0
773226  +0  -1--0---0
1041296  +1  -1--2---0
817623  +0  -1--0---0
908885  +0  -1--0---0
400475  +0  -1--0---0
471695  +0  -1--0---0
557911  +0  -1--0---0
635731  +0  -1--0---0
610965  +0  -1--0---0
830938  +0  -1--0---0
849991  +0  -1--0---0
623260  +0  -1--0---0
779609  +0  -1--0---0
728889  +0  -1--0---0
688986  +0  -1--0---0
803863  +0  -1--0---0
750816  +0  -1--0---0
1268012  +1  -1--2---0
969950  +0  -1--0---0
888775  +0  -1--0---0
573007  +0  -1--0---0
806176  +0  -1--0---0
840007  +0  -1--0---0
647121  +0  -1--0---0
417525  +0  -1--0---0
472974  +0  -1--0---0
721093  +0  -1--0---0
551257  +0  -1--0---0
444691  +0  -1--0---0
672863  +0  -1--0---0
768962  +0  -1--0---0
821465  +0  -1--0---0
797775  +0  -1--0---0
623215  +0  -1--0---0
610996  +0  -1--0---0
731310  +0  -1--0---0
704877  +0  -1--0---0
793385  +0  -1--0---0
615172  +0  -1--0---0
735419  +0  -1--0---0
738883  +0  -1--0---0
854120  +1  -1--2---0
595430  +0  -1--0---0
685988  +0  -1--0---0
474871  +0  -1--0---0
709273  +0  -1--0---0
533598  +0  -1--0---0
540612  +0  -1--0---0
566386  +0  -1--0---0
615259  +0  -1--0---0
598358  +0  -1--0---0
851329  +1  -1--2---0
783956  +1  -1--2---0
787829  +0  -1--0---0
822418  +0  -1--0---0
914793  +0  -1--0---0
687174  +0  -1--0---0
991719  +0  -1--0---0
777618  +0  -1--0---0
1020259  +0  -1--0---0
895410  +0  -1--0---0
926516  +1  -1--2---0
641705  +0  -1--0---0
675273  +0  -1--0---0
456084  +0  -1--0---0
803252  +0  -1--0---0
553129  +0  -1--0---0
512949  +0  -1--0---0
602186  +0  -1--0---0
585343  +0  -1--0---0
468243  +0  -1--0---0
586836  +0  -1--0---0
546821  +0  -1--0---0
880799  +1  -1--2---0
961105  +1  -1--2---0
761306  +0  -1--0---0
623322  +0  -1--0---0
656062  +0  -1--0---0
835930  +0  -1--0---0
890298  +0  -1--0---0
765702  +0  -1--0---0
833906  +0  -1--0---0
605807  +0  -1--0---0
649640  +0  -1--0---0
701171  +0  -1--0---0
514392  +0  -1--0---0
562279  +0  -1--0---0
593751  +0  -1--0---0
683148  +0  -1--0---0
738671  +0  -1--0---0
590026  +0  -1--0---0
823993  +0  -1--0---0
850806  +0  -1--0---0
737612  +0  -1--0---0
658755  +0  -1--0---0
840417  +1  -1--2---0
830182  +0  -1--0---0
840353  +0  -1--0---0
697573  +0  -1--0---0
686295  +0  -1--0---0
736179  +0  -1--0---0
809875  +0  -1--0---0
543035  +0  -1--0---0
597347  +0  -1--0---0
415281  +0  -1--0---0
554375  +0  -1--0---0
598300  +0  -1--0---0
633538  +0  -1--0---0
649619  +0  -1--0---0
713557  +0  -1--0---0
683280  +0  -1--0---0
635404  +0  -1--0---0
624042  +0  -1--0---0
836610  +0  -1--0---0
609572  +0  -1--0---0
709675  +0  -1--0---0
676212  +0  -1--0---0
921364  +0  -1--0---0
760238  +0  -1--0---0
822227  +0  -1--0---0
807029  +0  -1--0---0
844403  +0  -1--0---0
544088  +0  -1--0---0
634857  +0  -1--0---0
583954  +0  -1--0---0
647940  +0  -1--0---0
686338  +0  -1--0---0
787942  +0  -1--0---0
638022  +0  -1--0---0
820860  +0  -1--0---0
698905  +0  -1--0---0
859272  +0  -1--0---0
502998  +0  -1--0---0
747665  +0  -1--0---0
769552  +0  -1--0---0
559282  +0  -1--0---0
711982  +0  -1--0---0
1038448  +0  -1--0---0
788047  +0  -1--0---0
581251  +0  -1--0---0
613238  +0  -1--0---0
1131030  +0  -1--0---0
501560  +0  -1--0---0
574151  +0  -1--0---0
452913  +0  -1--0---0
435177  +0  -1--0---0
496678  +0  -1--0---0
581150  +0  -1--0---0
603017  +0  -1--0---0
591724  +0  -1--0---0
521623  +0  -1--0---0
680152  +0  -1--0---0
613360  +0  -1--0---0
798918  +0  -1--0---0
716400  +0  -1--0---0
537828  +0  -1--0---0
782380  +0  -1--0---0
602130  +0  -1--0---0
761325  +0  -1--0---0
611336  +0  -1--0---0
920248  +0  -1--0---0
734549  +0  -1--0---0
506894  +0  -1--0---0
538531  +0  -1--0---0
443525  +0  -1--0---0
519407  +0  -1--0---0
595309  +0  -1--0---0
655935  +0  -1--0---0
693059  +0  -1--0---0
636134  +0  -1--0---0
759023  +0  -1--0---0
613434  +0  -1--0---0
646553  +0  -1--0---0
790451  +0  -1--0---0
528777  +0  -1--0---0
726678  +0  -1--0---0
628894  +0  -1--0---0
683729  +0  -1--0---0
669537  +0  -1--0---0
1014051  +1  -1--2---0
680126  +0  -1--0---0
790474  +0  -1--0---0
556324  +0  -1--0---0
631572  +0  -1--0---0
565664  +0  -1--0---0
392828  +0  -1--0---0
476154  +0  -1--0---0
533904  +0  -1--0---0
579530  +0  -1--0---0
508355  +0  -1--0---0
679945  +0  -1--0---0
756788  +0  -1--0---0
752972  +0  -1--0---0
692200  +0  -1--0---0
758937  +0  -1--0---0
680558  +0  -1--0---0
814517  +0  -1--0---0
917149  +0  -1--0---0
1197992  +1  -1--2---0
938885  +0  -1--0---0
696784  +0  -1--0---0
747452  +0  -1--0---0
525799  +0  -1--0---0
605004  +0  -1--0---0
486167  +0  -1--0---0
671228  +0  -1--0---0
692883  +0  -1--0---0
731160  +0  -1--0---0
746712  +0  -1--0---0
787694  +0  -1--0---0
794629  +0  -1--0---0
735375  +0  -1--0---0
864492  +0  -1--0---0
776885  +0  -1--0---0
714486  +0  -1--0---0
925927  +0  -1--0---0
692176  +0  -1--0---0
744724  +0  -1--0---0
846624  +0  -1--0---0
836999  +0  -1--0---0
884221  +0  -1--0---0
620965  +0  -1--0---0
936977  +0  -1--0---0
671241  +0  -1--0---0
365783  +0  -1--0---0
567165  +0  -1--0---0
622897  +0  -1--0---0
672143  +0  -1--0---0
762518  +0  -1--0---0
703351  +0  -1--0---0
635286  +0  -1--0---0
878632  +0  -1--0---0
736430  +0  -1--0---0
916085  +0  -1--0---0
949176  +0  -1--0---0
864092  +0  -1--0---0
899890  +0  -1--0---0
814082  +0  -1--0---0
1207162  +1  -1--2---0
731372  +0  -1--0---0
838608  +0  -1--0---0
592783  +0  -1--0---0
665026  +0  -1--0---0
1444897  +2  -1--2---3
424687  +0  -1--0---0
655804  +0  -1--0---0
742526  +0  -1--0---0
797178  +0  -1--0---0
861367  +0  -1--0---0
835361  +0  -1--0---0
831250  +0  -1--0---0
973384  +0  -1--0---0
862703  +0  -1--0---0
